moon_id,kingdom,stage,stage_display_name,area_scope,moon_name,runtime_shine_key,obj_id,uid,flags,from_node_id,state_requirement_expr,requirement_expr,world_peace_token,moon_rock_token,access_type,effort_level,effort_notes,status,legacy_requirement_notes,placement_found,placement_unit_config_names,placement_layer_config_names,placement_scenario_no_values,scenario_move_to,placement_stage_map_indices,placement_quest_no_values,placement_shine_optional_ids,placement_change_stage_ids,placement_x,placement_y,placement_z,placement_source_archives,placement_source_files,placement_count,shine_info_hint_idx,shine_info_main_scenario_no,shine_info_progress_bit_flag,shine_info_is_grand,shine_info_is_moon_rock,shine_info_available_scenarios,shine_info_object_name,shine_info_scenario_name,notes
ForestWorldTimerAthletic001Zone:41:676,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,Wooded Kingdom Timer Challenge 2,ForestWorldTimerAthletic001Zone:41:676,41,676,ShineFlag_None,ForestWorldTimerAthletic001Zone::start,,,WorldPeace_Wooded,MoonRockActive_Wooded,primary,unrated,,todo,,true,,,,,,,,,-14600.000,7030.000,-15700.000,ShineInfo.szs,ShineList_ForestWorldHomeStage.byml;ShinePosList.byml,1,9,-1,28,false,false,3;4;5,帽子掛け（タイマー）,森の国で チクタク・アスレチック ２,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
KillerRoadExStage:1667:882,Wooded Kingdom,KillerRoadExStage,Breakdown Road,subarea,Down and Back Breakdown Road,KillerRoadExStage:1667:882,1667,882,ShineFlag_Extra,,,,WorldPeace_Wooded,MoonRockActive_Wooded,primary,unrated,,todo,,true,,,,,,,,,-373.890,450.000,-11687.600,ShineInfo.szs,ShineList_ForestWorldHomeStage.byml;ShinePosList.byml,1,44,-1,16,false,true,5,鍵付き宝箱,行ってもどって くずれ道,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
KillerRoadExStage:3539:883,Wooded Kingdom,KillerRoadExStage,Breakdown Road,subarea,Below Breakdown Road,KillerRoadExStage:3539:883,3539,883,ShineFlag_Extra,,,,WorldPeace_Wooded,MoonRockActive_Wooded,primary,unrated,,todo,,true,Shine,Scenario1,-1,,0,-1,None,,0.000,150.000,-1050.000,KillerRoadExStageMap.szs;ShineInfo.szs,KillerRoadExStageMap.byml;ShineList_ForestWorldHomeStage.byml;ShinePosList.byml,1,64,-1,16,false,true,5,シャイン,下をくぐって くずれ道,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
ForestWorldHomeStage:6962:892,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,Lost in the Tall Trees,ForestWorldHomeStage:6962:892,6962,892,ShineFlag_Extra,,,,WorldPeace_Wooded,MoonRockActive_Wooded,primary,unrated,,todo,,true,,,,,,,,,-2040.000,6750.000,5690.000,ShineInfo.szs,ShineList_ForestWorldHomeStage.byml;ShinePosList.byml,1,51,-1,16,false,true,5,木箱,高い木々に まぎれて,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
ForestWorldHomeStage:6968:901,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,Wooded Kingdom Master Cup,ForestWorldHomeStage:6968:901,6968,901,ShineFlag_Extra,,,,WorldPeace_Wooded,MoonRockActive_Wooded,primary,unrated,,todo,,true,,,,,,,,,-9900.000,3497.230,-4050.000,ShineInfo.szs,ShineList_ForestWorldHomeStage.byml;ShinePosList.byml,1,53,-1,16,false,true,5,駆けっこ開始Npc,森の国 マスターカップ,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
ForestWorldHomeStage:6970:905,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,Jammin' in the Wooded Kingdom,ForestWorldHomeStage:6970:905,6970,905,ShineFlag_None,,,,WorldPeace_Wooded,MoonRockActive_Wooded,primary,unrated,,todo,,true,,,,,,,,,3000.000,1250.000,1850.000,ShineInfo.szs,ShineList_ForestWorldHomeStage.byml;ShinePosList.byml,1,28,-1,56,false,false,4;5;6,キノピオ,森の国で ナイスミュージック,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
ForestWorldHomeStage:7205:1001,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,I Met an Uproot!,ForestWorldHomeStage:7205:1001,7205,1001,ShineFlag_Extra,,,,WorldPeace_Wooded,MoonRockActive_Wooded,primary,unrated,,todo,,true,,,,,,,,,-2700.000,4400.000,-30900.000,ShineInfo.szs,ShineList_ForestWorldHomeStage.byml;ShinePosList.byml,1,50,-1,16,false,true,5,帽子の民,セノビーに 出会った！,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
ForestWorldHomeStage:7299:1010,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,Wooded Kingdom Timer Challenge 3,ForestWorldHomeStage:7299:1010,7299,1010,ShineFlag_Extra,,,,WorldPeace_Wooded,MoonRockActive_Wooded,primary,unrated,,todo,,true,,,,,,,,,1650.000,7586.020,-3250.000,ShineInfo.szs,ShineList_ForestWorldHomeStage.byml;ShinePosList.byml,1,42,-1,16,false,true,5,帽子掛け（タイマー）,森の国で チクタク・アスレチック ３,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
ForestWorldHomeStage:7285:1011,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,Swing Around Secret Flower Field,ForestWorldHomeStage:7285:1011,7285,1011,ShineFlag_None,,,,WorldPeace_Wooded,MoonRockActive_Wooded,primary,unrated,,todo,,true,,,,,,,,,3783.020,9550.000,-23970.900,ShineInfo.szs,ShineList_ForestWorldHomeStage.byml;ShinePosList.byml,1,54,-1,24,false,false,4;5,鍵付き宝箱,ヒミツの花バタケ ぐるり回って,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
ForestWorldHomeStage:7360:1026,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,Inside a Rock in the Forest,ForestWorldHomeStage:7360:1026,7360,1026,ShineFlag_None,,,,WorldPeace_Wooded,MoonRockActive_Wooded,primary,unrated,,todo,,true,ShineAddHeight,Scenario3,-1,,2;3;4;5;6,-1,None,,-13300.000,100.000,7550.000,ForestWorldHomeStageMap.szs;ShineInfo.szs,ForestWorldHomeStageMap.byml;ShineList_ForestWorldHomeStage.byml;ShinePosList.byml,5,25,-1,124,false,false,3;4;5;6;7,ステージスイッチ_マーチングキューブブロック_マーチングキューブブロック_マーチングキューブブロック_マーチングキューブブロック_マーチングキューブブロック,森の岩の中から,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
ForestWorldHomeStage:7463:1089,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,Found with Wooded Kingdom Art,ForestWorldHomeStage:7463:1089,7463,1089,ShineFlag_HintArt,,,,WorldPeace_Wooded,MoonRockActive_Wooded,primary,unrated,,todo,,true,HintPhoto,C,,,0;1;2;3;4;7,,,,-11785.452,100.145,13930.997,ForestWorldHomeStageMap.szs;ShineInfo.szs,ForestWorldHomeStageMap.byml;ShineList_ForestWorldHomeStage.byml;ShinePosList.byml,6,68,-1,31,false,false,1;2;3;4;5,ヒント写真,森の国で見つけた お宝写真,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
ForestWorldWoodsStage:343:1137,Wooded Kingdom,ForestWorldWoodsStage,Deep Woods,subarea,Glowing in the Deep Woods,ForestWorldWoodsStage:343:1137,343,1137,ShineFlag_None,,,,WorldPeace_Wooded,MoonRockActive_Wooded,primary,unrated,,todo,,true,,,,,,,,,-16000.000,-4000.000,2700.000,ShineInfo.szs,ShineList_ForestWorldHomeStage.byml;ShinePosList.byml,1,43,-1,127,false,false,1;2;3;4;5;6;7,帽子掛け（タイマー）,つかの間に光る 樹海の奥,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
ForestWorldWoodsStage:392:1153,Wooded Kingdom,ForestWorldWoodsStage,Deep Woods,subarea,A Treasure Made from Coins,ForestWorldWoodsStage:392:1153,392,1153,ShineFlag_None,,,,WorldPeace_Wooded,MoonRockActive_Wooded,primary,unrated,,todo,,true,GrowFlowerCoin,Common,,,0;1;10;11;12;13;14;2;3;4;5;6;7;8;9,,,,-7100.000,-1544.820,-14500.000,ForestWorldWoodsStageMap.szs;ShineInfo.szs,ForestWorldWoodsStageMap.byml;ShineList_ForestWorldHomeStage.byml;ShinePosList.byml,15,70,-1,127,false,false,1;2;3;4;5;6;7,コインで育つ草,コインで育った お宝の実,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
ForestWorldWoodsStage:415:1159,Wooded Kingdom,ForestWorldWoodsStage,Deep Woods,subarea,Past the Peculiar Pipes,ForestWorldWoodsStage:415:1159,415,1159,ShineFlag_None,,,,WorldPeace_Wooded,MoonRockActive_Wooded,primary,unrated,,todo,,true,,,,,,,,,-16000.000,-4000.000,2700.000,ShineInfo.szs,ShineList_ForestWorldHomeStage.byml;ShinePosList.byml,1,58,-1,127,false,false,1;2;3;4;5;6;7,土管迷路管理者,ふしぎな土管を 抜けた先,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
LakeWorldHomeStage:715:401,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,On the Lakeshore,LakeWorldHomeStage:715:401,715,401,ShineFlag_None,,,,WorldPeace_Lake,MoonRockActive_Lake,primary,unrated,,todo,,true,,,,,,,,,-2900.000,540.112,5350.000,ShineInfo.szs,ShineList_LakeWorldHomeStage.byml;ShinePosList.byml,1,7,-1,63,false,false,1;2;3;4;5;6,ここ掘れポイント,湖のほとりに,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
LakeWorldHomeStage:396:402,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,Taking Notes: Dive and Swim,LakeWorldHomeStage:396:402,396,402,ShineFlag_None,,,,WorldPeace_Lake,MoonRockActive_Lake,primary,unrated,,todo,,true,,,,,,,,,0.000,-250.000,1250.000,ShineInfo.szs,ShineList_LakeWorldHomeStage.byml;ShinePosList.byml,1,10,-1,15,false,false,1;2;3;4,音符オブジェ(1つ目),潜って泳いで 音符集め,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
LakeWorldTownZone:371:403,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,"Let's Go Swimming, Captain Toad!",LakeWorldTownZone:371:403,371,403,ShineFlag_None,LakeWorldTownZone::start,,,WorldPeace_Lake,MoonRockActive_Lake,primary,unrated,,todo,,true,,,,,,,,,-34500.000,-24500.000,-6500.000,ShineInfo.szs,ShineList_LakeWorldHomeStage.byml;ShinePosList.byml,1,9,-1,15,false,false,1;2;3;4,キノピオ隊長,おじゃまします！ キノピオ隊長,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
LakeWorldTownZone:1074:404,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,What's in the Box?,LakeWorldTownZone:1074:404,1074,404,ShineFlag_None,LakeWorldTownZone::start,,,WorldPeace_Lake,MoonRockActive_Lake,primary,unrated,,todo,,true,,,,,,,,,-35500.000,1550.000,-3600.000,ShineInfo.szs,ShineList_LakeWorldHomeStage.byml;ShinePosList.byml,1,5,-1,63,false,false,1;2;3;4;5;6,木箱,発見！ 湖の木箱から,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
LakeWorldTownZone:1057:405,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,From the Broken Pillar,LakeWorldTownZone:1057:405,1057,405,ShineFlag_None,LakeWorldTownZone::start,,,WorldPeace_Lake,MoonRockActive_Lake,primary,unrated,,todo,,true,,,,,,,,,-30400.000,-3305.220,-4500.000,ShineInfo.szs,ShineList_LakeWorldHomeStage.byml;ShinePosList.byml,1,12,-1,63,false,false,1;2;3;4;5;6,ここ掘れポイント,水中の折れた柱から,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
LakeWorldTownZone:1120:406,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,I Feel Underdressed,LakeWorldTownZone:1120:406,1120,406,ShineFlag_None,LakeWorldTownZone::start,,,WorldPeace_Lake,MoonRockActive_Lake,primary,unrated,,todo,,true,,,,,,,,,-35107.500,-1934.000,-6300.000,ShineInfo.szs,ShineList_LakeWorldHomeStage.byml;ShinePosList.byml,1,16,-1,15,false,false,1;2;3;4,帽子ひっかけポイント,水着で 失礼します,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
LakeWorld2DZone:13:407,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,Taking Notes: In the Cliffside,LakeWorld2DZone:13:407,13,407,ShineFlag_None,LakeWorld2DZone::start,,,WorldPeace_Lake,MoonRockActive_Lake,primary,unrated,,todo,,true,,,,,,,,,1500.000,4200.000,-50.000,ShineInfo.szs,ShineList_LakeWorldHomeStage.byml;ShinePosList.byml,1,13,-1,15,false,false,1;2;3;4,音符オブジェ2D(1つ目)_2D,ガケの中で 音符集め,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
LakeWorldHomeStage:768:408,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,Peach in the Lake Kingdom,LakeWorldHomeStage:768:408,768,408,ShineFlag_None,,,,WorldPeace_Lake,MoonRockActive_Lake,primary,unrated,,todo,,true,,,,,,,,,-11200.000,2550.000,-3550.000,ShineInfo.szs,ShineList_LakeWorldHomeStage.byml;ShinePosList.byml,1,27,-1,12,false,false,3;4,世界旅行ピーチ,湖の国で ピーチ姫,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
LakeWorldTownZone:398:409,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,I Met a Lake Cheep Cheep!,LakeWorldTownZone:398:409,398,409,ShineFlag_None,LakeWorldTownZone::start,,,WorldPeace_Lake,MoonRockActive_Lake,primary,unrated,,todo,,true,,,,,,,,,-31400.000,625.000,-5300.000,ShineInfo.szs,ShineList_LakeWorldHomeStage.byml;ShinePosList.byml,1,25,-1,46,false,false,2;3;4;6,湖の民,プクプクに 出会った！,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
LakeWorldTownZone:488:410,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,End of the Hidden Passage,LakeWorldTownZone:488:410,488,410,ShineFlag_None,LakeWorldTownZone::start,,,WorldPeace_Lake,MoonRockActive_Lake,primary,unrated,,todo,,true,ShineAddHeight,L,-1,,0;1;2;3,-1,None,,-5600.000,2150.000,-5600.000,LakeWorldTownZoneMap.szs;ShineInfo.szs,LakeWorldTownZoneMap.byml;ShineList_LakeWorldHomeStage.byml;ShinePosList.byml,4,3,-1,15,false,false,1;2;3;4,シャイン【2m置き】,かくし通路の 突き当たり,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
LakeWorldTownZone:568:411,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,Dorrie-Back Rider,LakeWorldTownZone:568:411,568,411,ShineFlag_None,LakeWorldTownZone::start,,,WorldPeace_Lake,MoonRockActive_Lake,primary,unrated,,todo,,true,Shine,L,-1,,0;1;2;3,-1,None,,-15225.000,-1590.092,-3750.000,LakeWorldTownZoneMap.szs;ShineInfo.szs,LakeWorldTownZoneMap.byml;ShineList_LakeWorldHomeStage.byml;ShinePosList.byml,4,1,-1,15,false,false,1;2;3;4,シャイン,ハロー ドッシー,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
LakeWorldTownZone:614:412,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,Cheep Cheep Crossing,LakeWorldTownZone:614:412,614,412,ShineFlag_None,LakeWorldTownZone::start,,,WorldPeace_Lake,MoonRockActive_Lake,primary,unrated,,todo,,true,Shine,L,-1,,0;1;2;3,-1,None,,-4800.000,-300.000,-3150.000,LakeWorldTownZoneMap.szs;ShineInfo.szs,LakeWorldTownZoneMap.byml;ShineList_LakeWorldHomeStage.byml;ShinePosList.byml,4,2,-1,15,false,false,1;2;3;4,シャイン,プクプクの すきをついて,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
LakeWorldTownZone:622:413,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,Moon Shards in the Lake,LakeWorldTownZone:622:413,622,413,ShineFlag_None,LakeWorldTownZone::start,,,WorldPeace_Lake,MoonRockActive_Lake,primary,unrated,,todo,,true,,,,,,,,,-27350.000,-3650.000,-6300.000,ShineInfo.szs,ShineList_LakeWorldHomeStage.byml;ShinePosList.byml,1,8,-1,15,false,false,1;2;3;4,シャインチップ全取得監視者,集めて！ 湖のムーンチップ,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
LakeWorldTownZone:772:414,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,Our Secret Little Room,LakeWorldTownZone:772:414,772,414,ShineFlag_None,LakeWorldTownZone::start,,,WorldPeace_Lake,MoonRockActive_Lake,primary,unrated,,todo,,true,,,,,,,,,-34600.000,-3850.000,-6100.000,ShineInfo.szs,ShineList_LakeWorldHomeStage.byml;ShinePosList.byml,1,6,-1,47,false,false,1;2;3;4;6,湖の民,ナイショの部屋,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
